feature_1	feature_2	feature_3	project
TCGA-XP-A8T8	-0.310755371868223	-22.5550622429613	7.26937282884473	ESCA
TCGA-Z6-A8JD	0.102198184637793	-24.4542847536644	8.97812745180068	ESCA
TCGA-Z6-A8JE	-3.87872409757902	-17.6409762378996	26.6704195947444	ESCA
TCGA-Z6-A9VB	-0.363203593625218	-22.021323259122	7.03669586367354	ESCA
TCGA-Z6-AAPN	-0.0249537795029094	-24.7199197946533	8.47122242801835	ESCA
TCGA-ZR-A9CJ	-0.598962656726744	-23.5650507066532	32.0842625210478	ESCA
TCGA-4P-AA8J	-12.2257111464649	-5.39132412449313	0.132694485586459	HNSC
TCGA-BA-4074	-6.31819305531788	-18.8148320922814	-5.21478167320089	HNSC
TCGA-BA-4076	-9.08541897224238	-19.8792271888847	-4.27171752694603	HNSC
TCGA-BA-4077	-8.64628663945674	-19.0837390156584	-3.75974841884401	HNSC
TCGA-BA-4078	-0.907201895437803	-16.4869288433451	1.71287905720907	HNSC
TCGA-BA-5151	-7.15136420388112	-19.8402169341534	-3.30216347767147	HNSC
TCGA-BA-5152	-9.70169787416771	-21.3047935239253	-1.57622152065009	HNSC
TCGA-BA-5153	-19.8560978944039	-15.6995319090542	8.32142965213637	HNSC
TCGA-BA-5555	-9.79710075259046	-14.025390596184	-8.5884595004033	HNSC
TCGA-BA-5556	-9.46172311694362	-20.9554553566301	-1.00079071958877	HNSC
TCGA-BA-5557	-9.58483312631565	-20.383282927166	0.758498710304387	HNSC
TCGA-BA-5558	-12.5454874808437	-21.8204831232522	-1.13094075925687	HNSC
TCGA-BA-5559	-21.3283512946407	-18.9646535880916	7.01522884547061	HNSC
TCGA-BA-6868	-11.3008584841225	-21.8921548204262	-2.21712678941826	HNSC
TCGA-BA-6869	-10.1877239622985	-13.5706373753845	-8.54127980125012	HNSC
TCGA-BA-6870	-9.1065303012778	-21.3888205988273	-1.06978954142874	HNSC
TCGA-BA-6871	-4.56236986634388	-8.42312580936124	-0.593410284405042	HNSC
TCGA-BA-6872	-15.8483376282027	-14.905712423449	-0.927426263062819	HNSC
TCGA-BA-6873	-15.4945522899572	-13.7158343924957	-0.00649751192090805	HNSC
TCGA-BA-7269	-15.9943725579331	-15.4107630597876	-3.65333127293951	HNSC
TCGA-BA-A4IF	-11.5261897913544	-13.7226713290612	-6.72749560399442	HNSC
TCGA-BA-A4IG	-19.7022078572801	-15.498721668474	7.44666796259893	HNSC
TCGA-BA-A4IH	-19.452830428958	-16.881948011354	7.11280154596846	HNSC
TCGA-BA-A4II	-12.7470912131045	-12.4685374587198	2.01846626956398	HNSC
TCGA-BA-A6D8	-17.0953802491568	-14.2241399992616	-5.08707565544792	HNSC
TCGA-BA-A6DA	-18.1943290301908	-15.7549384641028	-4.42783206803287	HNSC
TCGA-BA-A6DB	-6.56154201452518	7.30702713263325	9.41886805416093	HNSC
TCGA-BA-A6DD	-14.2413155191427	-17.0737107371961	-0.781699950200861	HNSC
TCGA-BA-A6DE	-10.7024832104401	-13.6953156072318	-8.40651078467929	HNSC
TCGA-BA-A6DG	-12.7179838359307	-12.5150864662486	1.89887179333551	HNSC
TCGA-BA-A6DI	-9.56189957450899	-17.6031011624104	-0.33165877332465	HNSC
TCGA-BA-A6DJ	-16.0392207965393	-20.3157598571925	-0.0940013805333153	HNSC
TCGA-BA-A6DL	-11.1279733677569	-13.9592582789189	-7.14707257458129	HNSC
TCGA-BA-A8YP	-7.59158474821696	-9.42785058959216	-6.30983152812414	HNSC
TCGA-BB-4217	-9.59744536562415	-18.2902229779083	2.41872245266601	HNSC
TCGA-BB-4223	-19.8504049184533	-15.0367194469888	8.91613135021233	HNSC
TCGA-BB-4224	-13.9397613372961	-13.3546434426938	-6.36095020384336	HNSC
TCGA-BB-4225	-21.1948402535044	-17.5898871312877	7.78279046615085	HNSC
TCGA-BB-4227	-13.8251681741792	-15.0496579396458	-4.61630707603597	HNSC
TCGA-BB-4228	-21.3576377801039	-17.428941935379	7.66456424467731	HNSC
TCGA-BB-8596	-10.5692059121422	-3.65870131231935	0.949612236374668	HNSC
TCGA-BB-8601	-6.1744237820355	-13.5128865894298	5.46080363740037	HNSC
TCGA-BB-A5HU	-12.0308382341043	-15.8093901685395	-4.07020153074394	HNSC
TCGA-BB-A5HY	-16.1224289555053	-16.5036709217222	0.956601483700036	HNSC
TCGA-BB-A5HZ	-11.563277759989	-14.0059621081203	-7.25533278775772	HNSC
TCGA-BB-A6UO	-15.9721905350645	-15.271844974893	-1.13829664818232	HNSC
TCGA-C9-A47Z	-14.6771323594491	-19.0546595729412	-5.08169252394468	HNSC
TCGA-C9-A480	-15.2238125463742	-19.0780890638473	-1.59578469556622	HNSC
TCGA-CN-4722	-7.07239013170881	-19.526776717365	-3.4688518372157	HNSC
TCGA-CN-4723	-5.76368885606779	-17.8970247373854	-2.75583616830767	HNSC
TCGA-CN-4725	-7.00014706142581	-19.3218664070817	-4.71488637828798	HNSC
TCGA-CN-4726	-15.2243589066062	-20.9974064207809	-2.24452381002556	HNSC
TCGA-CN-4727	-6.19425156160908	-18.4158753773991	-5.5469567626225	HNSC
TCGA-CN-4728	-6.94586628788939	-17.6581664017752	-1.34035789128096	HNSC
TCGA-CN-4729	-7.16550782898812	-19.4620945118605	-3.53937642117731	HNSC
TCGA-CN-4730	-6.31960189284332	-18.6022955881881	-5.37156593008945	HNSC
TCGA-CN-4731	-9.22770984437539	-15.8460315166057	-7.38174460254732	HNSC
TCGA-CN-4733	-10.0833021622437	-19.7598316643185	1.86441239445977	HNSC
TCGA-CN-4735	-5.14159146239034	-17.3350049342647	-2.57091457370741	HNSC
TCGA-CN-4736	-7.41435838218721	-18.3885632248923	-3.06884375407376	HNSC
TCGA-CN-4737	-9.27089231969694	-15.6979107419793	-6.83187067857813	HNSC
TCGA-CN-4738	-9.38601107916444	-17.73654628587	-0.159940499471586	HNSC
TCGA-CN-4739	-8.69443105447987	-14.0668779883872	-7.5590759307722	HNSC
TCGA-CN-4740	-7.34730362435298	-18.4469008925529	-3.2389493516466	HNSC
TCGA-CN-4741	-25.6842954420477	-20.453958969183	7.45402473870926	HNSC
TCGA-CN-4742	-11.4983274682721	-21.9143912688459	0.23102920376947	HNSC
TCGA-CN-5355	-7.69914656244926	-19.2494113418071	-3.6156580280259	HNSC
TCGA-CN-5356	-6.53144634206297	-18.1918706283346	-4.43916677238694	HNSC
TCGA-CN-5358	-10.0941184320495	-19.5400983144101	1.83965106632805	HNSC
TCGA-CN-5359	-6.92702526948589	-17.7217196553862	-1.30807708245029	HNSC
TCGA-CN-5360	-3.61802323967889	-13.8165756223567	-0.454526252784813	HNSC
TCGA-CN-5361	-8.61404130339523	-18.9461112921564	-3.60671938837251	HNSC
TCGA-CN-5363	-15.3600647626713	-16.7408066717314	0.763459084564663	HNSC
TCGA-CN-5364	-7.89387975055842	-19.1888635391352	-3.60838175957744	HNSC
TCGA-CN-5365	-7.20121720864946	-19.8529079389158	-3.59056893384781	HNSC
TCGA-CN-5366	-7.49688445297428	-19.9050849432899	-3.19793047415652	HNSC
TCGA-CN-5367	-7.9313980214456	-19.8904864321894	-3.33026242123339	HNSC
TCGA-CN-5369	-7.07347602950773	-19.1729139962435	-3.11202760026408	HNSC
TCGA-CN-5370	-11.3081315944868	-21.7743588355605	0.899104862193397	HNSC
TCGA-CN-5373	-14.9245300178969	-20.9359548282472	-1.89102062184194	HNSC
TCGA-CN-5374	-19.6926818695167	-15.5548666975468	7.66980898333389	HNSC
TCGA-CN-6010	-3.53239848610768	-14.3555808602646	2.9426265323425	HNSC
TCGA-CN-6011	-15.991451628771	-14.3720142048037	-0.776538886347621	HNSC
TCGA-CN-6012	-5.90424155299627	-13.5624551664451	3.52795607020922	HNSC
TCGA-CN-6013	-12.358658685817	-18.4910051184818	-1.59646308791274	HNSC
TCGA-CN-6016	-11.5610519726349	-13.819874131195	0.966562194741072	HNSC
TCGA-CN-6017	-10.2523406614827	-19.2803649419074	1.9719272056532	HNSC
TCGA-CN-6018	-12.4653996519782	-19.5072120264968	2.21124118084345	HNSC
TCGA-CN-6019	-11.0097697925183	-12.7267699767258	1.63235004663797	HNSC
TCGA-CN-6020	-12.5058424811145	-19.1354916949758	-1.11997965288165	HNSC
TCGA-CN-6021	-6.00698109725353	-13.7016436328276	3.42181951275226	HNSC
TCGA-CN-6022	-10.8533114512226	-11.1217814442281	-1.74539981426515	HNSC
TCGA-CN-6023	1.44906208357372	-12.6581295606411	1.68218012401519	HNSC
TCGA-CN-6024	-6.81025882152617	-15.0801512769143	3.98556412606198	HNSC
TCGA-CN-6988	-9.17689276645385	-13.169834732376	-9.01297238749484	HNSC
TCGA-CN-6989	-6.57514824310219	-17.7195780937014	-0.655765463396217	HNSC
TCGA-CN-6992	-0.937624680402847	-15.6964662782572	2.70035879485789	HNSC
TCGA-CN-6994	-14.5760360546176	-16.8569974760054	-6.39144556770232	HNSC
TCGA-CN-6995	-12.9577472438376	-19.5505083968017	-2.10204202149404	HNSC
TCGA-CN-6996	-13.1661989635056	-20.9296097411346	0.800923445207793	HNSC
TCGA-CN-6997	-0.89001488146452	-16.5729963386277	3.6699224693643	HNSC
TCGA-CN-6998	-13.1579638503667	-22.6502675316591	-1.17772258575876	HNSC
TCGA-CN-A497	-10.9097165418007	-11.7301974764735	-8.43671230549349	HNSC
TCGA-CN-A498	-14.9847314691665	-18.6286221919133	-0.493614340087244	HNSC
TCGA-CN-A499	-22.3374371070271	-15.6888521022271	4.81411759235778	HNSC
TCGA-CN-A49A	-9.46443375849571	-6.30532690443754	-6.35668957695	HNSC
TCGA-CN-A49B	-17.0158646668549	-15.4454182152691	0.436817012104096	HNSC
TCGA-CN-A49C	-25.4776325409135	-15.5790814099889	5.77145173891088	HNSC
TCGA-CN-A63T	-11.454136996581	-13.6560826697454	-7.11621827318601	HNSC
TCGA-CN-A63U	-10.0624514826536	-12.3606410663768	-8.04547770085471	HNSC
TCGA-CN-A63V	-12.9024569180149	-8.01900005618676	-1.39796616736778	HNSC
TCGA-CN-A63W	-10.5809028119743	-13.5903847427683	-8.51201317627244	HNSC
TCGA-CN-A641	-10.708728751472	-13.579677929007	-7.93195788880833	HNSC
TCGA-CN-A642	-17.086438927788	-19.5248776849009	0.118206087708253	HNSC
TCGA-CN-A6UY	-21.8743886871041	-14.1034744109487	6.76402524821679	HNSC
TCGA-CN-A6V1	-19.3406706619395	-14.057750232091	6.10513649492669	HNSC
TCGA-CN-A6V3	-10.3863577420232	-13.7718713276178	-8.42704261421529	HNSC
TCGA-CN-A6V6	-22.0456169865116	-13.8428953657806	6.27016271714157	HNSC
TCGA-CN-A6V7	-25.6932638893086	-20.4701177678032	7.62646655079614	HNSC
TCGA-CQ-5323	-21.8469205984782	-12.9959313565207	5.84320601015149	HNSC
TCGA-CQ-5324	-14.9839764277834	-17.5897878162916	-6.48378297886523	HNSC
TCGA-CQ-5325	-14.2107315445665	-14.7617860452825	1.53103307708093	HNSC
TCGA-CQ-5326	-10.8580989031712	-21.0041729438465	-0.432686716289226	HNSC
TCGA-CQ-5327	-15.5908773519387	-19.9752393698392	-0.873355833312292	HNSC
TCGA-CQ-5329	-13.3949208873313	-13.3034125324647	-0.614206521635301	HNSC
TCGA-CQ-5330	-14.6802717428029	-13.8044101583728	0.374555377214272	HNSC
TCGA-CQ-5331	-9.20561354212486	-21.0831886887737	-0.60744895790061	HNSC
TCGA-CQ-5332	-6.40787719438657	-13.9294248749712	4.18230566491647	HNSC
TCGA-CQ-5333	-15.2410221371832	-13.0360824452386	1.49903180527124	HNSC
TCGA-CQ-5334	-14.9279063829734	-15.6616482854424	0.73984298975509	HNSC
TCGA-CQ-6218	-13.2878802708463	-21.7173633292183	-0.435830929736673	HNSC
TCGA-CQ-6219	-12.0613129968405	-19.7475361775552	1.80222380945578	HNSC
TCGA-CQ-6220	-13.7247939925433	-18.6283413116836	-3.65521728380684	HNSC
TCGA-CQ-6221	-11.178653243674	-15.0780976603285	1.22624210308683	HNSC
TCGA-CQ-6222	-10.6575285201758	-19.3334141308882	1.90155824148401	HNSC
TCGA-CQ-6223	-13.0927517549948	-22.6048444259681	-1.12875256952252	HNSC
TCGA-CQ-6224	-11.3834185844339	-21.7467762443369	1.09946878215846	HNSC
TCGA-CQ-6225	-9.20712692881793	-11.9051643752046	-9.57148591081599	HNSC
TCGA-CQ-6227	-11.417411699368	-21.708554972856	1.09378304847183	HNSC
TCGA-CQ-6228	-9.05420948872422	-13.8041595249191	-9.48911092942386	HNSC
TCGA-CQ-6229	-11.8958324858558	-21.4468344903531	0.999451396783688	HNSC
TCGA-CQ-7063	-14.7929973680655	-15.4739594446219	0.960486307814295	HNSC
TCGA-CQ-7065	-12.5203972301412	-21.9623382448458	-3.89729944660741	HNSC
TCGA-CQ-7068	-16.3600439311083	-20.4057730015291	0.208223264605348	HNSC
TCGA-CQ-7069	-12.5052827934076	-6.8069926418707	-1.06849917081898	HNSC
TCGA-CQ-7071	-15.3083915178196	-20.7121708952955	-1.44737822819687	HNSC
TCGA-CQ-7072	-11.0472649326977	-10.8326883601702	-1.5499041647172	HNSC
TCGA-CQ-A4C6	-13.9743659401998	-19.8207497944746	0.380206562398776	HNSC
TCGA-CQ-A4C7	-14.8904378477213	-13.8170666560039	0.419023036791289	HNSC
TCGA-CQ-A4C9	-11.1126321550082	-12.1217948961813	-8.45635956917384	HNSC
TCGA-CQ-A4CA	-13.4713331287782	-11.9938584250628	1.55780934335233	HNSC
TCGA-CQ-A4CB	-14.993227322988	-13.653408677571	0.725131892943016	HNSC
TCGA-CQ-A4CD	-16.2429257109507	-13.4930678557254	0.46939480631728	HNSC
TCGA-CQ-A4CE	-14.5118131361326	-18.1746872917675	-2.94909757089381	HNSC
TCGA-CQ-A4CG	-13.8540515140035	-20.0302025011735	-4.72732204733494	HNSC
TCGA-CQ-A4CH	-12.8038947441539	-12.4682194127719	2.10826531560296	HNSC
TCGA-CQ-A4CI	-5.32391503136337	-14.1636949149717	4.61128481939903	HNSC
TCGA-CR-5243	-21.0096567584639	-21.0017792185763	2.65959010587389	HNSC
TCGA-CR-5247	-9.87302462965949	-15.1683271643782	-8.10765761309965	HNSC
TCGA-CR-5248	-20.1274351766223	-15.3353169040069	6.88763644632682	HNSC
TCGA-CR-5249	-22.2994353035764	-19.1719559170038	5.02144559190788	HNSC
TCGA-CR-5250	-21.4338358004635	-17.7571967490367	6.96706314391704	HNSC
TCGA-CR-6467	-21.4242592852789	-19.3777502487614	7.15856454068369	HNSC
TCGA-CR-6470	-20.7598277047401	-18.493203818503	6.66133976794702	HNSC
TCGA-CR-6471	-13.0713753285087	-21.9887656217592	0.723264414384447	HNSC
TCGA-CR-6472	-7.29855613192841	-9.56449403136326	-4.15204576428783	HNSC
TCGA-CR-6473	-22.6039370018083	-16.2684767426462	7.34750469363128	HNSC
TCGA-CR-6474	-10.0967135653985	-20.7932007381965	-0.0904906588067008	HNSC
TCGA-CR-6477	-11.4766150986981	-20.168167012947	0.0288278751674608	HNSC
TCGA-CR-6478	-9.28157412816339	-20.9169633236576	-0.873295166315718	HNSC
TCGA-CR-6480	-22.2690151303987	-17.8127178846931	6.73364796038534	HNSC
TCGA-CR-6481	-20.0849449703178	-19.6304682571859	6.60726880406784	HNSC
TCGA-CR-6482	-20.1273070031289	-19.4377728412513	6.68096274684412	HNSC
TCGA-CR-6484	-10.361818967085	-17.0958060196544	-1.8293819823656	HNSC
TCGA-CR-6487	-20.5543599066922	-19.7323929141215	6.57726280715625	HNSC
TCGA-CR-6488	-11.3508976807748	-22.0849707083659	2.25256038102475	HNSC
TCGA-CR-6491	-15.9952622089974	-21.6257376356985	-1.33635621492921	HNSC
TCGA-CR-6492	-9.56640731927344	-19.0352884610859	0.461351551287857	HNSC
TCGA-CR-6493	-14.859810070088	-20.5729504749586	-4.35303885688105	HNSC
TCGA-CR-7364	-8.97465197434865	-14.0450921935086	-6.93544945329838	HNSC
TCGA-CR-7365	-12.4530207846909	-22.622754529459	-1.20893073284479	HNSC
TCGA-CR-7367	-12.6622895628846	-22.1776907856124	0.953148718095871	HNSC
TCGA-CR-7368	-21.1526241650818	-21.0881988020342	2.3355676773035	HNSC
TCGA-CR-7369	-20.9666449278235	-21.0276409213855	2.1764236211324	HNSC
TCGA-CR-7370	-5.07948388980154	-14.21156735083	2.35222785935311	HNSC
TCGA-CR-7371	-1.65154266397854	-12.0936934750423	0.199792520897964	HNSC
TCGA-CR-7372	-12.1139184935395	-20.1046812587178	-2.12292292031153	HNSC
TCGA-CR-7373	-12.9580341323224	-21.3616503112276	-1.25767442408534	HNSC
TCGA-CR-7374	-3.56088769284879	-12.1592812939147	0.996619823079936	HNSC
TCGA-CR-7376	-10.1887502159869	-19.7744853096789	1.98066361605493	HNSC
TCGA-CR-7377	-10.8696304327036	-20.2383571554703	0.338859717632975	HNSC
TCGA-CR-7379	-10.7959254119493	-17.2305845235278	-4.47229419799469	HNSC
TCGA-CR-7380	-13.2800531868423	-18.7565381342286	-1.44980034827952	HNSC
TCGA-CR-7382	-10.396401350211	-19.6367909573968	2.1232005953166	HNSC
TCGA-CR-7383	-13.236230563045	-19.2454989366153	-0.313519261152236	HNSC
TCGA-CR-7385	-22.8778890988406	-10.9243514332189	4.28187161426179	HNSC
TCGA-CR-7386	-12.0449260122361	-18.6260900343927	-0.351219061935466	HNSC
TCGA-CR-7388	-9.56715947583865	-8.92027242565412	2.35585461521591	HNSC
TCGA-CR-7389	-11.0199298452796	-19.6254852556406	-0.861048278608648	HNSC
TCGA-CR-7390	-9.02124644126685	-17.9020965873286	-4.14569941876038	HNSC
TCGA-CR-7391	-9.81106210240307	-19.8239133770655	1.15456826874443	HNSC
TCGA-CR-7392	-10.2984543249675	-17.0292274767266	-1.48117868147919	HNSC
TCGA-CR-7393	-10.266967205027	-16.0611401539877	-0.71851188979575	HNSC
TCGA-CR-7394	-13.7461647932968	-15.708491915263	1.17431454064838	HNSC
TCGA-CR-7395	-14.26656264858	-15.2050981821112	1.294350215431	HNSC
TCGA-CR-7397	-10.2210942830033	-16.2566735160389	-0.856827104005486	HNSC
TCGA-CR-7398	-8.41181569308648	-10.4742074726463	-8.4033583265044	HNSC
TCGA-CR-7399	-0.748335951631988	-12.083774659214	-1.1721450720838	HNSC
TCGA-CR-7401	-12.1666855323992	-19.9033117103056	-0.663428028352708	HNSC
TCGA-CR-7402	-8.51173098094288	-15.0567243413465	-8.95005216935971	HNSC
TCGA-CR-7404	-21.3217832496064	-19.6640026780289	6.20333865226359	HNSC
TCGA-CV-5430	-9.37856446392684	-10.0490709496107	4.55570162620724	HNSC
TCGA-CV-5431	-7.58165452907148	-14.065288480144	1.02170780917637	HNSC
TCGA-CV-5432	-12.9915734492751	-13.3776030036379	-4.80348807269847	HNSC
TCGA-CV-5434	-6.29199965010588	-13.7271208817383	4.15950381184682	HNSC
TCGA-CV-5435	-6.69891739377098	-14.2477991894554	4.22267015567294	HNSC
TCGA-CV-5436	-13.2644379215993	-17.7125636673135	-1.77721332579367	HNSC
TCGA-CV-5439	-13.6906187383513	-18.6964760990984	-3.65646263692113	HNSC
TCGA-CV-5440	-5.73724025687858	-14.9542315943606	3.4821518965002	HNSC
TCGA-CV-5441	-11.3638767735803	-13.9141790633694	-7.38171070374386	HNSC
TCGA-CV-5442	-24.6033692412388	-17.7324632520751	1.98390075811085	HNSC
TCGA-CV-5443	-21.9341054448567	-13.9850227754479	6.41202931993212	HNSC
TCGA-CV-5444	-12.0287792986706	-13.4398275257178	0.599426567196173	HNSC
TCGA-CV-5966	-15.7075073749737	-18.8044421184617	1.05058783755826	HNSC
TCGA-CV-5970	-12.3966137455348	-19.9033084532117	-1.09075844917683	HNSC
TCGA-CV-5971	-10.2791244632163	-19.4338374618723	2.11740692041815	HNSC
TCGA-CV-5973	-14.965616834615	-18.7435859545777	-5.48737536066002	HNSC
TCGA-CV-5976	-13.7885595695129	-20.208424004094	0.221677956500493	HNSC
TCGA-CV-5977	-17.2157711693739	-20.1435998763055	-0.166315119673442	HNSC
TCGA-CV-5978	-9.96392555148598	-10.7575210642313	3.94680894692004	HNSC
TCGA-CV-5979	-14.8615600874029	-20.5284674461162	-4.45789470317329	HNSC
TCGA-CV-6003	-13.6712523137858	-19.548994998931	-4.65837778125524	HNSC
TCGA-CV-6433	-21.9810018162225	-16.0755867674573	6.67395443951662	HNSC
TCGA-CV-6436	-16.6133195269058	-22.7328021570815	-3.73061037787115	HNSC
TCGA-CV-6441	-18.7068305776286	-19.6831859705277	-1.00621896789308	HNSC
TCGA-CV-6933	-2.12773298175469	-16.8814860836684	-1.22865384178542	HNSC
TCGA-CV-6934	-11.2779094807664	-22.405890670669	1.37999396759121	HNSC
TCGA-CV-6935	-5.58818482394906	-17.4162038700795	3.71151535036415	HNSC
TCGA-CV-6936	-20.9031111686716	-21.0233014171784	1.71603116723721	HNSC
TCGA-CV-6937	-11.9324226193398	-5.46681531732304	0.380486834643074	HNSC
TCGA-CV-6938	-15.2039333908294	-12.5923229402363	1.83435541074087	HNSC
TCGA-CV-6939	-20.8247433118517	-18.1353800786756	6.69367775797062	HNSC
TCGA-CV-6940	-7.23011941143425	-15.609774900891	3.68130293030431	HNSC
TCGA-CV-6941	-9.91733045327164	-13.1074388548585	-8.66913667835721	HNSC
TCGA-CV-6942	-14.9444326899387	-14.7283093433248	1.20722373551223	HNSC
TCGA-CV-6943	-10.1269671283659	-20.3259522556673	1.4118275700971	HNSC
TCGA-CV-6945	-9.83256990081832	-21.9567240599882	0.987384832358448	HNSC
TCGA-CV-6948	-2.07054567378931	-14.9103606503247	3.95745047395322	HNSC
TCGA-CV-6950	-11.4155579747985	-22.7203426732459	-0.994962509421824	HNSC
TCGA-CV-6951	-7.09831823940457	-15.5400493856703	3.64073607567168	HNSC
TCGA-CV-6952	-13.7064539501797	-21.1324523331113	-0.0812182942460802	HNSC
TCGA-CV-6953	-15.2261183267855	-20.8549866028581	-1.30015594546053	HNSC
TCGA-CV-6954	-10.6013630956231	-15.3712221822028	-8.65694286254895	HNSC
TCGA-CV-6955	-15.1167997185205	-20.8677788971628	-1.46328736646995	HNSC
TCGA-CV-6956	-9.2174713191871	-15.8396366158563	-7.49484238398357	HNSC
TCGA-CV-6959	-12.0102961767177	-21.9477201011744	-1.41778969703251	HNSC
TCGA-CV-6960	-10.7581826552006	-16.116970326844	-6.56116506447145	HNSC
TCGA-CV-6961	-10.4272135013143	-21.4418090611344	0.411317074578869	HNSC
TCGA-CV-6962	-3.80546987173938	-14.9661223718457	3.61906675360988	HNSC
TCGA-CV-7089	-13.2286146768918	-21.5713563641065	0.790763979147451	HNSC
TCGA-CV-7090	-12.0988722049554	-18.6079507721569	-0.640625180439928	HNSC
TCGA-CV-7091	-9.76476676584387	-14.6521771845641	-8.18278725925938	HNSC
TCGA-CV-7095	-13.6927892695828	-18.7156362789913	-1.15028998610485	HNSC
TCGA-CV-7097	-15.0237775915458	-20.7057430034334	1.0295551196116	HNSC
TCGA-CV-7099	-15.8110150417541	-20.4323313850755	-0.96839484525359	HNSC
TCGA-CV-7100	-16.0479989840806	-12.0489139865609	0.959381433773529	HNSC
TCGA-CV-7101	-5.51256035671716	-16.8622994594013	3.33054991034209	HNSC
TCGA-CV-7102	-13.1994548919746	-19.5265544117778	-0.704608599194799	HNSC
TCGA-CV-7103	-11.7286493783807	-15.0369140985927	-10.0573229475464	HNSC
TCGA-CV-7104	-13.2598367780828	-19.2612227362561	-0.885763593698042	HNSC
TCGA-CV-7177	-10.2459173915742	-11.1629431649861	3.98673528014395	HNSC
TCGA-CV-7178	-11.1339971305873	-23.3645556526812	0.29502104063328	HNSC
TCGA-CV-7180	-14.1049778174448	-18.3178266380498	-3.27328627806999	HNSC
TCGA-CV-7183	-13.900835554135	-22.5581559362899	-1.30369479178571	HNSC
TCGA-CV-7235	-12.0760268509957	-18.5965960952637	-0.560404994999763	HNSC
TCGA-CV-7236	-11.3787194355496	-21.2328589015051	1.38148901439506	HNSC
TCGA-CV-7238	-11.9049006321635	-19.566771240788	1.92827920771734	HNSC
TCGA-CV-7242	-8.63371985338751	-14.1797298614441	-7.86154829197344	HNSC
TCGA-CV-7243	-12.277362123796	-21.9081328541884	-3.08271993512424	HNSC
TCGA-CV-7245	-10.0666773562924	-14.1260630938943	-8.82337418770656	HNSC
TCGA-CV-7247	-11.0533944703916	-23.1390993508861	-0.21703732929196	HNSC
TCGA-CV-7248	-11.9295957663822	-21.3311749095955	4.15493243596964	HNSC
TCGA-CV-7250	-10.5434960757522	-12.396674667982	-8.75906204344956	HNSC
TCGA-CV-7252	-12.8058592435514	-19.6342842138714	-1.28945995610332	HNSC
TCGA-CV-7253	-10.0353883662087	-14.8103342176253	-9.10759316479237	HNSC
TCGA-CV-7254	-3.89975057028977	-14.4150030241464	-0.654511956180167	HNSC
TCGA-CV-7255	-12.1558043810679	-21.2857519560947	-5.241487240971	HNSC
TCGA-CV-7261	-6.04209924140583	-13.5174905716918	3.98336270349587	HNSC
TCGA-CV-7263	-11.0372340704905	-15.1845247435404	-8.79899201775958	HNSC
TCGA-CV-7406	-10.1625254446064	-11.3829339101979	-2.33964823677664	HNSC
TCGA-CV-7407	-12.8209100219351	-21.3018331267072	3.85056129013881	HNSC
TCGA-CV-7410	-9.64915819286993	-18.5640293679858	2.20358096740619	HNSC
TCGA-CV-7411	-14.1156948061651	-22.5777497556111	-1.33961412997995	HNSC
TCGA-CV-7413	-11.2066945915684	-18.4674051676705	-2.79564395184659	HNSC
TCGA-CV-7414	-7.60808405576838	-16.0274443756761	3.62103917857333	HNSC
TCGA-CV-7415	-10.8564807483974	-20.9030279784699	-2.10146590047946	HNSC
TCGA-CV-7416	-12.3358720579719	-20.8291655621157	-5.70275843640181	HNSC
TCGA-CV-7418	-4.87114249225285	-12.57889969551	4.18121652492771	HNSC
